id,source,name,brand,img-src,latest-price,retail-price,sale,available
No.00904946,https://fptshop.com.vn/may-tinh-xach-tay/asus-tuf-gaming-fx507vv-lp181w-i7-13620h,Laptop Asus TUF Gaming FX507VV-LP181W i7 13620H/AI/32GB/512GB/15.6'/Nvidia RTX4060 8GB/Win11,Asus,https://cdn2.fptshop.com.vn/unsafe/750x0/filters:quality(100)/2023_7_4_638240754677083179_asus-tuf-gaming-fx507-xam-1.jpg,29.990.000,33.990.000,12,False
No.00904931,https://fptshop.com.vn/may-tinh-xach-tay/dell-inspiron-14-2in1-t7430-i7-1355u,"Laptop Dell Inspiron 14 2in1 T7430 i7 1355U/16GB/512GB/14.0"" FHD+/Win11/Office HS21/Bút",Dell,https://cdn2.fptshop.com.vn/unsafe/750x0/filters:quality(100)/2023_9_26_638313543451812193_dell-inspiron-14-2in1-7430-bac-2.jpg,0,0,0,False
No.00905257,https://fptshop.com.vn/may-tinh-xach-tay/macbook-pro-14-2023-m3-pro-12-cpu-18-gpu-18gb-1tb,MacBook Pro 14 2023 M3 Pro 12 CPU/18 GPU/18GB/1TB,Macbook,https://cdn2.fptshop.com.vn/unsafe/750x0/filters:quality(100)/2023_11_1_638344482098373514_macbook-pro-14-2023-m3-pro-max-den%20(1).jpg,56.990.000,59.990.000,5,True
No.00900031,https://fptshop.com.vn/may-tinh-xach-tay/hp-15-fd0079tu-i5-1335u,"Laptop HP 15-fd0079TU i5 1335U/16GB/512GB/15.6""FHD/Win11",Hp,https://cdn2.fptshop.com.vn/unsafe/750x0/filters:quality(100)/2023_8_22_638283023914951249_hp-15-fd-bac-1.jpg,15.590.000,19.590.000,20,False
No.00905227,https://fptshop.com.vn/may-tinh-xach-tay/acer-gaming-aspire-5-a515-58gm-59qz-i5-13420h,"Laptop Acer Aspire 5 Gaming A515-58GM-59QZ i5 13420H/32GB/512GB/15.6""FHD/Nvidia RTX2050 4GB/Win11",Acer,https://cdn2.fptshop.com.vn/unsafe/750x0/filters:quality(100)/2023_11_1_638344319772930675_acer-gaming-aspire-5-a515-58gm-xam-1.jpg,9.990.000,17.990.000,44,False
No.00904947,https://fptshop.com.vn/may-tinh-xach-tay/asus-tuf-gaming-fa507nu-lp140w-r5-7535hs,"Laptop Asus TUF Gaming FA507NU-LP140W R5 7535HS/8GB/512GB/15.6""/Nvidia RTX4050 6GB/Win11",Asus,https://cdn2.fptshop.com.vn/unsafe/750x0/filters:quality(100)/2023_10_26_638339399515349660_asus-tuf-gaming-fa507nu-xam-1.jpg,0,0,0,False
No.00904943,https://fptshop.com.vn/may-tinh-xach-tay/asus-vivobook-x1504va-nj526w-i5-1335u,"Laptop Asus Vivobook X1504VA-NJ526W i5 1335U/16GB/512GB SSD/15.6"" FHD/Win11",Asus,https://cdn2.fptshop.com.vn/unsafe/750x0/filters:quality(100)/2023_10_26_638339335787975377_asus-vivobook-x1504-bac-1.jpg,15.890.000,18.990.000,16,True
No.00905056,https://fptshop.com.vn/may-tinh-xach-tay/lenovo-gaming-legion-slim-5-16irh8-i7-13700h-rtx-4050,"Laptop Lenovo Gaming Legion Slim 5 16IRH8 i7-13700H/16GB/512GB/16""WQXGA/RTX4050_6GB/Win11",Lenovo,https://cdn2.fptshop.com.vn/unsafe/750x0/filters:quality(100)/2023_6_22_638230281208047490_lenovo-gaming-legion-slim-5-16irh8-i7-13700h-xam-1.jpg,0,0,0,False
No.00906461,https://fptshop.com.vn/may-tinh-xach-tay/hp-15-fd0237tu-i5-1334u,"Laptop HP 15-fd0237TU i5 1334U/8GB/512GB/15.6""FHD/Win 11",Hp,https://cdn2.fptshop.com.vn/unsafe/750x0/filters:quality(100)/2023_8_22_638283023914951249_hp-15-fd-bac-1.jpg,0,0,0,False
No.00906462,https://fptshop.com.vn/may-tinh-xach-tay/hp-15-fd0235tu-i5-1334u,"Laptop HP 15-fd0235TU i5 1334U/16GB/512GB SSD/15.6""FHD//Win11",Hp,https://cdn2.fptshop.com.vn/unsafe/750x0/filters:quality(100)/2023_8_22_638283023915052910_hp-15-fd-bac-dd.jpg,16.290.000,19.590.000,17,True
No.00906463,https://fptshop.com.vn/may-tinh-xach-tay/hp-gaming-victus-15-fb1022ax-r5-7535hs,Laptop HP Gaming Victus 15-fb1022AX R5 7535HS/16GB/512GB/15.6'FHD/Nvidia RTX2050 4GB/Win11,Hp,https://cdn2.fptshop.com.vn/unsafe/750x0/filters:quality(100)/2024_1_29_638421347766418657_hp-gaming-victus-15-fb1022ax-r5-7535hs-5.jpg,18.590.000,25.490.000,27,False
No.00905055,https://fptshop.com.vn/may-tinh-xach-tay/lenovo-v15-g4-iah-i5-12500h,"Laptop Lenovo V15 G4 IAH i5 12500H/16GB/512GB/15.6"" FHD/Win 11",Lenovo,https://cdn2.fptshop.com.vn/unsafe/750x0/filters:quality(100)/2023_10_23_638336785568887328_lenovo-v15-g4-iah-i5-12500h-3.jpg,11.990.000,13.990.000,14,False
No.00905039,https://fptshop.com.vn/may-tinh-xach-tay/acer-aspire-7-gaming-a715-76g-55t6-i5-12450h,"Laptop Acer Aspire 7 Gaming A715-76G-55T6 i5 12450H/16GB/512GB/15.6""FHD/Nvidia RTX2050 4GB/Win11",Acer,https://cdn2.fptshop.com.vn/unsafe/750x0/filters:quality(100)/2023_9_9_638298604983362410_acer-aspire-7-gaming-a715-76g-den-1.jpg,15.490.000,21.490.000,28,True
No.00904728,https://fptshop.com.vn/may-tinh-xach-tay/laptop-acer-aspire-7-a715-76-53pj-i5-12450h,"Laptop Acer Aspire 7 A715-76-53PJ i5 12450H/16GB/512GB/15.6""FHD/Win11",Acer,https://cdn2.fptshop.com.vn/unsafe/750x0/filters:quality(100)/2023_9_9_638298604983362410_acer-aspire-7-gaming-a715-76g-den-1.jpg,13.990.000,16.990.000,18,True
No.00904738,https://fptshop.com.vn/may-tinh-xach-tay/asus-zenbook-14-oled-ux3402va-km068w-i7-1360p,"Laptop Asus Zenbook 14 OLED UX3402VA-KM068W i7-1360P/16GB/512GB/14""OLED/Win11",Asus,https://cdn2.fptshop.com.vn/unsafe/750x0/filters:quality(100)/2022_6_27_637919255355664010_asus-zenbook-ux3402-xanh-1.jpg,19.990.000,31.990.000,38,False
No.00902058,https://fptshop.com.vn/may-tinh-xach-tay/msi-gaming-gf63-12ucx-841vn-i5-12450h,"Laptop MSI Gaming GF63 12UCX-841VN i5 12450H/8GB/512GB/15.6"" FHD/RTX2050_4GB/Win11",Msi,https://cdn2.fptshop.com.vn/unsafe/750x0/filters:quality(100)/2023_10_12_638327196519727914_msi-gaming-gf63-12uc-den-2.jpg,14.490.000,16.990.000,15,False
No.00901909,https://fptshop.com.vn/may-tinh-xach-tay/lenovo-v14-g3-iap-i5-1235u,"Laptop Lenovo V14 G3 IAP i5-1235U/8GB/512GB/14.0""FHD/Win 11",Lenovo,https://cdn2.fptshop.com.vn/unsafe/750x0/filters:quality(100)/2023_9_11_638300287131464874_lenovo-v14-g3-iap-i5-1235u-5.jpg,0,0,0,False
No.00905252,https://fptshop.com.vn/may-tinh-xach-tay/macbook-pro-16-2023-m3-max-16-cpu-40-gpu-48gb-1tb,MacBook Pro 16 2023 M3 Max 16 CPU/40 GPU/48GB/1TB,Macbook,https://cdn2.fptshop.com.vn/unsafe/750x0/filters:quality(100)/2023_11_1_638344451703828926_macbook-pro-16-2023-m3-pro-max-bac%20(1).jpg,101.990.000,102.490.000,0,True
No.00905259,https://fptshop.com.vn/may-tinh-xach-tay/macbook-pro-14-2023-m3-pro-11-cpu-14-gpu-18gb-512gb,MacBook Pro 14 2023 M3 Pro 11 CPU/14 GPU/18GB/512GB,Macbook,https://cdn2.fptshop.com.vn/unsafe/750x0/filters:quality(100)/2023_11_1_638344482098373514_macbook-pro-14-2023-m3-pro-max-den%20(1).jpg,48.990.000,49.990.000,2,False
No.00900039,https://fptshop.com.vn/may-tinh-xach-tay/hp-15-fd0083tu-i7-1355u,"Laptop HP 15-fd0083TU i7 1355U/16GB/512GB/15.6""FHD/Win11",Hp,https://cdn2.fptshop.com.vn/unsafe/750x0/filters:quality(100)/2023_8_22_638283023914951249_hp-15-fd-bac-1.jpg,19.190.000,22.490.000,15,True
No.00900730,https://fptshop.com.vn/may-tinh-xach-tay/lenovo-gaming-legion-5-pro-16arh7h-r7-6800h,"Laptop Lenovo Gaming Legion 5 Pro 16ARH7H R7 6800H/16GB/512GB/16""/RTX3060/Win 11H",Lenovo,https://cdn2.fptshop.com.vn/unsafe/750x0/filters:quality(100)/2023_8_29_638289070245783244_lenovo-gaming-legion-5-pro-16arh7h-trang-4.jpg,0,0,0,False
No.00898529,https://fptshop.com.vn/may-tinh-xach-tay/hp-probook-440-g10-i7-1355u,"Laptop HP ProBook 440 G10 i7-1355U/16GB/512GB/14""FHD/Win11",Hp,https://cdn2.fptshop.com.vn/unsafe/750x0/filters:quality(100)/2023_7_31_638264226472944386_hp-probook-440-g10-bac-5.jpg,0,0,0,False
No.00888670,https://fptshop.com.vn/may-tinh-xach-tay/hp-pavilion-14-dv2072tu-i7-1255u,"Laptop HP Pavilion 14-dv2072TU i7 1255U/8GB/512GB/14""FHD/Win11",Hp,https://cdn2.fptshop.com.vn/unsafe/750x0/filters:quality(100)/2022_10_7_638007643201504540_hp-pavilion-14-dv-vang-1.jpg,17.890.000,23.890.000,25,False
No.00888666,https://fptshop.com.vn/may-tinh-xach-tay/hp-probook-440-g10-i7-1360p,"Laptop HP ProBook 440 G10 i7 1360P/16GB/512GB/14""FHD Touch/Win11",Hp,https://cdn2.fptshop.com.vn/unsafe/750x0/filters:quality(100)/2023_7_31_638264226472944386_hp-probook-440-g10-bac-5.jpg,0,0,0,False
No.00895159,https://fptshop.com.vn/may-tinh-xach-tay/lenovo-gaming-legion-5-15iah7-i5-12500h-rtx3050,"Laptop Lenovo Gaming Legion 5 15IAH7 i5-12500H/16GB/512GB/15.6""FHD/RTX3050 4GB/Win 11",Lenovo,https://cdn2.fptshop.com.vn/unsafe/750x0/filters:quality(100)/2023_3_23_638151671900654404_lenovo-gaming-legion-5-15iah7h-xam-dam-1.jpg,0,0,0,False
No.00894744,https://fptshop.com.vn/may-tinh-xach-tay/macbook-air-15-m2-2023-8cpu-10gpu-8gb-512gb-sac-70w,MacBook Air 15 inch M2 2023 8CPU 10GPU/8GB/512GB/Sạc 70W,Macbook,https://cdn2.fptshop.com.vn/unsafe/750x0/filters:quality(100)/2023_6_6_638216429146509645_macbook-air-m2-2023-15-inch-xanh-2.jpg,30.990.000,37.890.000,18,False
No.00884028,https://fptshop.com.vn/may-tinh-xach-tay/vaio-fe14-i5-1235u-vwnc51427-bk,Laptop VAIO FE14 i5 1235U/8GB/512GB/14' FHD/Intel UHD/Win11 (VWNC51427-BK),,https://cdn2.fptshop.com.vn/unsafe/750x0/filters:quality(100)/2023_7_31_638264012589479025_vaio-fe14-i5-1235u-den-4.jpg,13.490.000,15.990.000,16,True
No.00884712,https://fptshop.com.vn/may-tinh-xach-tay/chuwi-gemibook-celeron-j4125,Laptop CHUWI GemiBook Celeron J4125/8GB/256GB/13''IPS/Win 10,,https://cdn2.fptshop.com.vn/unsafe/750x0/filters:quality(100)/2023_6_30_638237298326842891_chuwi-gemibook-celeron-j4125-1.jpg,9.190.000,0,0,False
No.00881888,https://fptshop.com.vn/may-tinh-xach-tay/asus-gaming-rog-strix-g614ju-n3777w-i7-13650hx,"Laptop Asus Gaming ROG Strix G614JU-N3777W i7 13650HX/16GB/512GB/16""FHD+/Nvidia RTX4050 6GB/Win11",Asus,https://cdn2.fptshop.com.vn/unsafe/750x0/filters:quality(100)/2023_6_9_638219032910281353_asus-gaming-rog-strix-g16-g614-den-5.jpg,36.990.000,0,0,False
No.00881383,https://fptshop.com.vn/may-tinh-xach-tay/asus-vivobook-m3504ya-l1144w-r5-7530u,"Laptop Asus Vivobook M3504YA-L1144W R5 7530U/16GB/512GB/15.6""OLED/Win11",Asus,https://cdn2.fptshop.com.vn/unsafe/750x0/filters:quality(100)/2023_6_5_638215730269819133_asus-vivobook-m3504ya-l1144w-r5-7530u-den-2.jpg,0,0,0,False
No.00884855,https://fptshop.com.vn/may-tinh-xach-tay/msi-modern-14-c12mo-660vn-i5-1235u,"Laptop MSI Modern 14 C12MO-660VN i5-1235U/16GB/512GB/14""FHD/Win11",Msi,https://cdn2.fptshop.com.vn/unsafe/750x0/filters:quality(100)/2023_3_7_638137838697642749_msi-modern-14-c11m-den-1.jpg,11.990.000,15.990.000,25,True
No.00886493,https://fptshop.com.vn/may-tinh-xach-tay/lenovo-gaming-loq-15ihr8-i5-13420h,"Laptop Lenovo Gaming LOQ 15IRH8 i5-13420H/8GB/512GB/15.6""FHD/RTX4050 6GB/Win11",Lenovo,https://cdn2.fptshop.com.vn/unsafe/750x0/filters:quality(100)/2023_7_6_638242377649735019_lenovo-gaming-loq-15ihr8-i5-13420h-xam-5.jpg,0,0,0,False
No.00884386,https://fptshop.com.vn/may-tinh-xach-tay/acer-nitro-5-gaming-an515-58-957r-i9-12900h,"Laptop Acer Nitro 5 Gaming AN515-58-957R i9 12900H/16GB/512GB/15.6""FHD/Nvidia RTX 3060 6GB/Win11",Acer,https://cdn2.fptshop.com.vn/unsafe/750x0/filters:quality(100)/2022_3_1_637817435466475076_acer-nitro-gaming-an515-58-den-1.jpg,0,0,0,False
No.00881944,https://fptshop.com.vn/may-tinh-xach-tay/lg-gram-style-14z90rs-gah54a5-i5-1340p,"Laptop LG Gram Style 14Z90RS-G.AH54A5 i5 1340P/16GB/512GB/14""WQXGA+/Win11",Lg,https://cdn2.fptshop.com.vn/unsafe/750x0/filters:quality(100)/2023_6_9_638219256198001537_lg-gram-style-14z90rs-gah54a5-i5-1340p-trang-3.jpg,0,0,0,False
No.00884870,https://fptshop.com.vn/may-tinh-xach-tay/acer-swift-3-sf314-512-741l-i7-1260p,"Laptop Acer Swift 3 SF314-512-741L i7 1260P/16GB/1T/14"" QHD/Win11",Acer,https://cdn2.fptshop.com.vn/unsafe/750x0/filters:quality(100)/2023_7_6_638242339490771203_acer-swift-3-sf314-512-vang-2.jpg,18.490.000,29.490.000,37,True
No.00884480,https://fptshop.com.vn/may-tinh-xach-tay/acer-nitro-17-gaming-an17-51-50b9-i5-13500h,"Laptop Acer Nitro 17 Gaming AN17-51-50B9 i5 13500H/8GB/512GB/17.3""FHD/RTX 4050 6GB/Win11",Acer,https://cdn2.fptshop.com.vn/unsafe/750x0/filters:quality(100)/2023_6_28_638235482253506078_acer-nitro-17-gaming-an17-51-50b9-i5-13500h-3.jpg,0,0,0,False
No.00881869,https://fptshop.com.vn/may-tinh-xach-tay/may-tinh-xach-tay-microsoft-surface-pro-9-i7-1255u-16gb-256gb-13-touchscreen-win11-den,"Laptop Microsoft Surface Pro 9 i7 1255U/16GB/256GB/13"" Touchscreen/Win11",,https://cdn2.fptshop.com.vn/unsafe/750x0/filters:quality(100)/2023_6_19_638227887371075636_microsoft-surface-pro-9-i5-1235u-den-4.jpg,0,0,0,False
No.00881387,https://fptshop.com.vn/may-tinh-xach-tay/asus-vivobook-s3504va-l1227ws-i7-1360p,"Laptop Asus Vivobook S3504VA-L1227WS i7 1360P/16GB/512GB/15.6"" FHD OLED/Win11",Asus,https://cdn2.fptshop.com.vn/unsafe/750x0/filters:quality(100)/2023_6_5_638215736568358284_asus-vivobook-s3504va-l1227ws-i7-1360p-vantay-bac-4.jpg,0,0,0,False
No.00912018,https://fptshop.com.vn/may-tinh-xach-tay/hp-envy-x360-14-fa0096au-r5-8640hs-ay8u6pa,Laptop HP Envy X360 14-fa0096AU R5-8640HS/AI/16GB/1TB/14'' Touch 2.8K OLED/Pen/Win11/Office HS21,Hp,https://cdn2.fptshop.com.vn/unsafe/750x0/filters:quality(100)/hp_envy_x360_14_silver_1_2084f8665b.png,0,0,0,False
No.00912017,https://fptshop.com.vn/may-tinh-xach-tay/hp-envy-x360-14-fa0093au-r7-8840hs-ay8u3pa,Laptop HP Envy X360 14-fa0093AU R7-8840HS/AI/32GB/512GB/14'' Touch 2.8K OLED/Pen/Win11/Office HS21,Hp,https://cdn2.fptshop.com.vn/unsafe/750x0/filters:quality(100)/hp_envy_x360_14_silver_1_2084f8665b.png,34.190.000,0,0,False
No.00912015,https://fptshop.com.vn/may-tinh-xach-tay/hp-envy-x360-14-fc0084tu-u7-155u,Laptop HP Envy X360 14-fc0084TU Core Ultra 7-155U/AI/32GB/1TB/14'' Touch 2.8K OLED/Pen/Win11,Hp,https://cdn2.fptshop.com.vn/unsafe/750x0/filters:quality(100)/hp_envy_x360_14_silver_1_2084f8665b.png,33.490.000,36.590.000,8,True
No.00912941,https://fptshop.com.vn/may-tinh-xach-tay/macbook-pro-m4-14-2024-10cpu-10gpu-16gb-512b,MacBook Pro 14 M4 2024 10CPU/10GPU/16GB/512B,Macbook,https://cdn2.fptshop.com.vn/unsafe/750x0/filters:quality(100)/macbook_pro_14_m4_silver_1_07eff37e65.png,39.990.000,0,0,False
No.00912951,https://fptshop.com.vn/may-tinh-xach-tay/macbook-air-m3-15-2024-8cpu-10gpu-16gb-256gb,MacBook Air 15 M3 2024 8CPU/10GPU/16GB/256GB,Macbook,https://cdn2.fptshop.com.vn/unsafe/750x0/filters:quality(100)/macbook_air_15_m3_starlight_1_6065e6fbae.png,32.990.000,0,0,False
No.00912019,https://fptshop.com.vn/may-tinh-xach-tay/hp-envy-x360-14-fc0155tu-core-ultra-7-155u,Laptop HP Envy x360 14-fc0155TU Core Ultra 7-155U/AI/16GB/1TB/14'' Touch 2.8K OLED/Pen/Win11/Office HS21,Hp,https://cdn2.fptshop.com.vn/unsafe/750x0/filters:quality(100)/hp_envy_x360_14_blue_1_dc752c0c77.png,35.190.000,0,0,False
No.00912938,https://fptshop.com.vn/may-tinh-xach-tay/macbook-pro-m4-14-2024-10cpu-10gpu-24gb-1tb,MacBook Pro 14 M4 2024 10CPU/10GPU/24GB/1TB,Macbook,https://cdn2.fptshop.com.vn/unsafe/750x0/filters:quality(100)/macbook_pro_14_m4_space_black_1_8891ba3512.png,49.990.000,0,0,False
No.00912937,https://fptshop.com.vn/may-tinh-xach-tay/macbook-pro-m4-max-14-2024-14cpu-32gpu-36gb-1tb,MacBook Pro 14 M4 Max 2024 14CPU/32GPU/36GB/1TB,Macbook,https://cdn2.fptshop.com.vn/unsafe/750x0/filters:quality(100)/macbook_pro_14_m4_pro_max_silver_1_5f5be1163b.png,79.990.000,0,0,False
No.00912925,https://fptshop.com.vn/may-tinh-xach-tay/macbook-pro-m4-pro-16-2024-14cpu-20gpu-48gb-512gb,MacBook Pro 16 M4 Pro 2024 14CPU/20GPU/48GB/512GB,Macbook,https://cdn2.fptshop.com.vn/unsafe/750x0/filters:quality(100)/macbook_pro_16_m4_pro_max_space_black_1_12ba6fd489.png,74.990.000,0,0,False
No.00912485,https://fptshop.com.vn/may-tinh-xach-tay/acer-nitro-v-gaming-anv15-51-73uu-i7-13620h,"Laptop Acer Nitro V Gaming ANV15-51-73UU i7 13620H/16GB/512GB/15.6"" FHD/NVIDIA GeForce RTX3050 6GB/Win11",Acer,https://cdn2.fptshop.com.vn/unsafe/750x0/filters:quality(100)/acer_nitro_v_15_propanel_anv15_51_1_e95c49f0d9.png,26.990.000,27.990.000,4,False
